((246152000,2407525),(List((AMS,2407519,2407526)),List((4.763911724090576,52.42805480957031,5.300000190734863,2015-10-10 22:10:51.694))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.763388156890869,52.42812728881836,5.900000095367432,2015-10-10 22:11:03.792))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.761509895324707,52.42838668823242,6.0,2015-10-10 22:11:45.533))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.760916709899902,52.428470611572266,6.599999904632568,2015-10-10 22:11:57.645))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.760338306427002,52.428558349609375,6.599999904632568,2015-10-10 22:12:09.814))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.759753227233887,52.42863845825195,6.599999904632568,2015-10-10 22:12:21.572))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.759154796600342,52.428714752197266,6.599999904632568,2015-10-10 22:12:33.427))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.758493423461914,52.42881393432617,7.5,2015-10-10 22:12:45.848))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.757844924926758,52.42888641357422,7.199999809265137,2015-10-10 22:12:57.639))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.756939888000488,52.428932189941406,8.0,2015-10-10 22:13:12.447))))
